URL,Version,Status,OIDs,Name,Title,Description,Used
http://hl7.no/fhir/ig/planer-hacking/CodeSystem/planer-hacking-observation-severity-zone-cs,0.3.0,draft,,PlanerHackingObservationSeverityZoneCS,Vurderingssone for observasjon,"Kodeverk for tre nivåer av alvorlighetsgrad ved vurdering av observasjoner i planer.",
